domain,source_dataset,week_start,year,iso_week,store_id,store_region,sku_id,category_id,category,source_category,lag1w,lag2w,lag4w,rm4w,rm8w,rstd8w,growth,avail_rm4w,censored_rate_4w,price,logprice,avg_discount,max_discount,availability,days_observed,censored_days,holiday_days,promo_days,traffic,logtraffic,temp_c,precip,cat_demand_cv,cat_elasticity,cat_season_index,sku_volatility,sku_promo_lift,typical_garment_group,typical_product_type,units_sold,position_id,sku_name,store_name,cogs,supplier,supplier_reliability,trend_score,base_velocity,on_hand,in_transit,received,sold,markdown,hm_article_count,predicted_units
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1019,KNT,Knitwear,Knitwear,,,,,,,,,,7240,8.8875,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,208,Terra Roll Neck,Bengaluru · Indiranagar,3204,Bengaluru Cut & Sew,0.91,0.1478988347691275,1.714949633716606,8,0,51,43,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1020,DRS,Dresses,Dresses,,,,,,,,,,7230,8.8861,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,209,Vane Slip Dress,Bengaluru · Indiranagar,2926,Surat Textile Mills,0.73,0.05661177127313656,1.094529892806895,6,0,24,18,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1021,FTW,Footwear,Footwear,,,,,,,,,,5000,8.5174,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,210,Ridge Chelsea Boot,Bengaluru · Indiranagar,1795,Tirupur Knits,0.94,0.4290058160073141,1.581815651641227,19,0,46,27,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1022,ACC,Accessories,Accessories,,,,,,,,,,3380,8.1259,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,211,Halcyon Tote,Bengaluru · Indiranagar,1740,Ludhiana Woollens,0.81,0.103096471620797,1.787876601761673,16,0,35,19,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1023,ACT,Activewear,Activewear,,,,,,,,,,1960,7.5812,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,212,Marlow Track Pant,Bengaluru · Indiranagar,940,Noida Apparel Park,0.88,0.8819855173897383,0.6473778456798754,6,2,8,2,0,6443,13302.761
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1024,BAS,Basics,Basics,,,,,,,,,,7820,8.9646,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,213,Vesper Chino,Bengaluru · Indiranagar,3954,Bengaluru Cut & Sew,0.91,0.1886594676608668,0.3750831758021377,2,0,6,4,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1025,OUT,Outerwear,Outerwear,,,,,,,,,,7150,8.875,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,214,Cadence Parka,Bengaluru · Indiranagar,3127,Surat Textile Mills,0.73,0.2574549159683532,0.9658180053462274,2,7,14,12,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1026,DEN,Denim,Denim,,,,,,,,,,5640,8.6378,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,215,Orbit Straight Jean,Bengaluru · Indiranagar,2601,Tirupur Knits,0.94,0.4172072544692536,0.3790792114683427,2,0,8,6,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1027,KNT,Knitwear,Knitwear,,,,,,,,,,2790,7.9342,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,216,Linden Crew Sweater,Bengaluru · Indiranagar,1201,Ludhiana Woollens,0.81,0.06038791488429402,1.232249751361087,23,0,30,7,0,7462,11420.743
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1028,DRS,Dresses,Dresses,,,,,,,,,,5380,8.5906,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,217,Sable Midi Dress,Bengaluru · Indiranagar,2211,Noida Apparel Park,0.88,0.03173810594638732,0.9808481386513449,5,0,21,16,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1029,FTW,Footwear,Footwear,,,,,,,,,,5920,8.6863,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,218,Frost Sneaker,Bengaluru · Indiranagar,2105,Bengaluru Cut & Sew,0.91,0.3808204898068962,1.196133396262303,15,0,27,12,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1030,ACC,Accessories,Accessories,,,,,,,,,,3310,8.105,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,219,Kite Wool Scarf,Bengaluru · Indiranagar,1550,Surat Textile Mills,0.73,0.4458575688084878,1.521477649419103,3,5,16,13,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1031,ACT,Activewear,Activewear,,,,,,,,,,6210,8.7341,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,220,Juniper Legging,Bengaluru · Indiranagar,2362,Tirupur Knits,0.94,0.6996765068041628,0.4206265164772048,2,0,8,6,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1032,BAS,Basics,Basics,,,,,,,,,,3390,8.1289,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,221,Atlas Oxford Shirt,Bengaluru · Indiranagar,1756,Ludhiana Woollens,0.81,0.03165193639782208,2.296161732252222,17,0,21,4,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1033,OUT,Outerwear,Outerwear,,,,,,,,,,6710,8.8115,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,222,Wren Trench,Bengaluru · Indiranagar,2747,Noida Apparel Park,0.88,0.8380902445171179,2.129366399510764,40,0,74,34,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1034,DEN,Denim,Denim,,,,,,,,,,1510,7.3205,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,223,Solstice Denim Jacket,Bengaluru · Indiranagar,567,Bengaluru Cut & Sew,0.91,0.1214740741986566,1.105977274850011,5,0,16,11,0,3100,15105.823
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1035,KNT,Knitwear,Knitwear,,,,,,,,,,2380,7.7753,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,224,Ember Cardigan,Bengaluru · Indiranagar,1068,Surat Textile Mills,0.73,0.2648020564726302,1.840806051413529,11,15,38,27,0,7462,11420.743
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1036,DRS,Dresses,Dresses,,,,,,,,,,7260,8.8903,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,225,Bramble Wrap Dress,Bengaluru · Indiranagar,2544,Tirupur Knits,0.94,0.1809163522028074,1.586408562108409,6,0,38,32,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1037,FTW,Footwear,Footwear,,,,,,,,,,2830,7.9484,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,226,Nomad Loafer,Bengaluru · Indiranagar,1262,Ludhiana Woollens,0.81,0.2090252379471189,1.250297783140559,27,0,39,12,0,5336,15474.887
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1038,ACC,Accessories,Accessories,,,,,,,,,,3060,8.0265,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,227,Quill Leather Belt,Bengaluru · Indiranagar,1445,Noida Apparel Park,0.88,0.007393202186208772,0.5876451939344406,2,0,12,10,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1039,ACT,Activewear,Activewear,,,,,,,,,,6670,8.8055,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,228,Terra Training Tee,Bengaluru · Indiranagar,2708,Bengaluru Cut & Sew,0.91,0.4171836434467621,2.336523539118935,28,0,36,8,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1040,BAS,Basics,Basics,,,,,,,,,,7450,8.9161,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,229,Vane Pocket Tee,Bengaluru · Indiranagar,2940,Surat Textile Mills,0.73,0.002820393425783629,2.008765591215342,15,5,39,24,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1041,OUT,Outerwear,Outerwear,,,,,,,,,,7410,8.9107,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,230,Ridge Puffer,Bengaluru · Indiranagar,3332,Tirupur Knits,0.94,0.0435627136059113,2.20197754111141,13,0,41,28,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1042,DEN,Denim,Denim,,,,,,,,,,4380,8.385,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,231,Halcyon Slim Jean,Bengaluru · Indiranagar,2131,Ludhiana Woollens,0.81,0.9887408026074843,2.043920635269024,13,9,30,17,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1043,KNT,Knitwear,Knitwear,,,,,,,,,,6960,8.8481,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,232,Marlow Roll Neck,Bengaluru · Indiranagar,2383,Noida Apparel Park,0.88,0.9085906236820459,2.192920150840655,16,0,59,43,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1044,DRS,Dresses,Dresses,,,,,,,,,,7890,8.9735,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,233,Vesper Slip Dress,Bengaluru · Indiranagar,3806,Bengaluru Cut & Sew,0.91,0.01245378846378043,2.393102823023219,12,0,33,21,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1045,FTW,Footwear,Footwear,,,,,,,,,,7790,8.9607,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,234,Cadence Chelsea Boot,Bengaluru · Indiranagar,3586,Surat Textile Mills,0.73,0.1529144424096149,0.5836417549522593,8,0,18,10,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1046,ACC,Accessories,Accessories,,,,,,,,,,1210,7.0992,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,235,Orbit Tote,Bengaluru · Indiranagar,569,Tirupur Knits,0.94,0.2170451900779814,0.7925029642879963,3,0,8,5,0,13284,12074.277
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1047,ACT,Activewear,Activewear,,,,,,,,,,6480,8.7766,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,236,Linden Track Pant,Bengaluru · Indiranagar,2316,Ludhiana Woollens,0.81,0.2482315711179312,1.79877608603565,30,8,53,23,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1048,BAS,Basics,Basics,,,,,,,,,,5000,8.5174,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,237,Sable Chino,Bengaluru · Indiranagar,2269,Noida Apparel Park,0.88,0.1181166746469051,1.298419906955678,15,0,21,6,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1049,OUT,Outerwear,Outerwear,,,,,,,,,,1000,6.9088,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,238,Frost Parka,Bengaluru · Indiranagar,396,Bengaluru Cut & Sew,0.91,0.9174829560221631,0.6186554293031804,7,0,12,5,0,5810,11269.472
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1050,DEN,Denim,Denim,,,,,,,,,,1560,7.3531,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,239,Kite Straight Jean,Bengaluru · Indiranagar,742,Surat Textile Mills,0.73,0.000109195788150042,0.667293306812644,7,0,20,13,0,3100,15105.823
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1051,KNT,Knitwear,Knitwear,,,,,,,,,,1760,7.4736,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,240,Juniper Crew Sweater,Bengaluru · Indiranagar,663,Tirupur Knits,0.94,0.002342009633203911,1.302148446231149,18,0,24,6,0,7462,11464.69
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1052,DRS,Dresses,Dresses,,,,,,,,,,4870,8.4911,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,241,Atlas Midi Dress,Bengaluru · Indiranagar,2464,Ludhiana Woollens,0.81,0.8662274796403324,1.207550696178805,4,6,23,19,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1053,FTW,Footwear,Footwear,,,,,,,,,,6950,8.8466,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,242,Wren Sneaker,Bengaluru · Indiranagar,2668,Noida Apparel Park,0.88,0.3067643340138342,1.303361503547058,11,0,30,19,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1054,ACC,Accessories,Accessories,,,,,,,,,,2920,7.9797,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,243,Solstice Wool Scarf,Bengaluru · Indiranagar,1070,Bengaluru Cut & Sew,0.91,0.1289997908725003,1.210966180276591,5,0,25,20,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1055,ACT,Activewear,Activewear,,,,,,,,,,6980,8.8509,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,244,Ember Legging,Bengaluru · Indiranagar,2917,Surat Textile Mills,0.73,0.05456749443744185,2.364772333437577,9,0,59,50,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1056,BAS,Basics,Basics,,,,,,,,,,6240,8.7389,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,245,Bramble Oxford Shirt,Bengaluru · Indiranagar,3137,Tirupur Knits,0.94,0.1103435317428238,1.5337444306002,14,8,34,20,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1057,OUT,Outerwear,Outerwear,,,,,,,,,,3010,8.01,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,246,Nomad Trench,Bengaluru · Indiranagar,1094,Ludhiana Woollens,0.81,0.6791874150681991,1.548779819358606,18,9,63,45,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1058,DEN,Denim,Denim,,,,,,,,,,890,6.7923,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,247,Quill Denim Jacket,Bengaluru · Indiranagar,396,Noida Apparel Park,0.88,0.0004442486086063171,2.191100384132005,23,0,34,11,0,3100,15158.13
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1059,KNT,Knitwear,Knitwear,,,,,,,,,,7730,8.953,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,248,Terra Cardigan,Bengaluru · Indiranagar,3994,Bengaluru Cut & Sew,0.91,0.258946915839418,1.879952940181829,21,9,40,19,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1060,DRS,Dresses,Dresses,,,,,,,,,,7740,8.9543,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,249,Vane Wrap Dress,Bengaluru · Indiranagar,2751,Surat Textile Mills,0.73,0.2466741816975533,2.255318588833325,18,0,37,19,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1061,FTW,Footwear,Footwear,,,,,,,,,,720,6.5806,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,250,Ridge Loafer,Bengaluru · Indiranagar,353,Tirupur Knits,0.94,0.0568518042423005,0.4814065671758726,2,3,11,9,0,5336,15555.793
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1062,ACC,Accessories,Accessories,,,,,,,,,,7580,8.9334,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,251,Halcyon Leather Belt,Bengaluru · Indiranagar,3157,Ludhiana Woollens,0.81,0.5674489934166798,0.6221197694190778,4,3,13,9,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1063,ACT,Activewear,Activewear,,,,,,,,,,7130,8.8722,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,252,Marlow Training Tee,Bengaluru · Indiranagar,3694,Noida Apparel Park,0.88,0.2998890134922212,0.8408930444507859,4,0,13,9,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1064,BAS,Basics,Basics,,,,,,,,,,6170,8.7276,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,253,Vesper Pocket Tee,Bengaluru · Indiranagar,2913,Bengaluru Cut & Sew,0.91,0.3304141741215317,1.860736350610387,28,0,42,14,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1065,OUT,Outerwear,Outerwear,,,,,,,,,,4260,8.3573,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,254,Cadence Puffer,Bengaluru · Indiranagar,1913,Surat Textile Mills,0.73,0.3824288552200608,2.414744753472041,36,0,48,12,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1066,DEN,Denim,Denim,,,,,,,,,,3770,8.2351,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,255,Orbit Slim Jean,Bengaluru · Indiranagar,1664,Tirupur Knits,0.94,0.004983896916865459,0.4804003967088647,1,0,9,8,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1067,KNT,Knitwear,Knitwear,,,,,,,,,,1110,7.013,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,256,Linden Roll Neck,Bengaluru · Indiranagar,570,Ludhiana Woollens,0.81,0.01557002559334403,2.406669184239581,15,0,58,43,0,7462,11505.053
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1068,DRS,Dresses,Dresses,,,,,,,,,,7540,8.9281,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,257,Sable Slip Dress,Bengaluru · Indiranagar,3626,Noida Apparel Park,0.88,0.909407156974846,1.008846410980914,2,0,13,11,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1069,FTW,Footwear,Footwear,,,,,,,,,,4980,8.5134,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,258,Frost Chelsea Boot,Bengaluru · Indiranagar,1958,Bengaluru Cut & Sew,0.91,0.4408803308759775,0.8281039439258165,4,0,9,5,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1070,ACC,Accessories,Accessories,,,,,,,,,,6880,8.8365,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,259,Kite Tote,Bengaluru · Indiranagar,3510,Surat Textile Mills,0.73,0.136824620106726,2.520019435696304,13,0,39,26,0,13284,12043.621
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1071,ACT,Activewear,Activewear,,,,,,,,,,1270,7.1476,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,260,Juniper Track Pant,Bengaluru · Indiranagar,606,Tirupur Knits,0.94,0.01601753949250654,1.522598491131794,10,0,23,13,0,6443,13273.388
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1072,BAS,Basics,Basics,,,,,,,,,,4430,8.3964,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,261,Atlas Chino,Bengaluru · Indiranagar,1943,Ludhiana Woollens,0.81,0.4360671361412766,1.231972052098718,7,0,15,8,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1073,OUT,Outerwear,Outerwear,,,,,,,,,,2080,7.6406,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,262,Wren Parka,Bengaluru · Indiranagar,747,Noida Apparel Park,0.88,0.2767021793360135,2.323728581215255,19,0,92,73,0,5810,11224.008
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1074,DEN,Denim,Denim,,,,,,,,,,7750,8.9556,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,263,Solstice Straight Jean,Bengaluru · Indiranagar,3393,Bengaluru Cut & Sew,0.91,0.08878007604754459,1.483006234129425,19,10,32,13,0,3100,15081.678
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1075,KNT,Knitwear,Knitwear,,,,,,,,,,3560,8.1778,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,264,Ember Crew Sweater,Bengaluru · Indiranagar,1718,Surat Textile Mills,0.73,0.1386092397122004,1.974883440788835,18,0,43,25,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1076,DRS,Dresses,Dresses,,,,,,,,,,3570,8.1806,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,265,Bramble Midi Dress,Bengaluru · Indiranagar,1457,Tirupur Knits,0.94,0.2422264629855932,0.7405152785591781,5,0,9,4,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1077,FTW,Footwear,Footwear,,,,,,,,,,5840,8.6727,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,266,Nomad Sneaker,Bengaluru · Indiranagar,2864,Ludhiana Woollens,0.81,0.10330061976831,2.416477797343396,23,0,48,25,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1078,ACC,Accessories,Accessories,,,,,,,,,,1190,7.0825,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,267,Quill Wool Scarf,Bengaluru · Indiranagar,443,Noida Apparel Park,0.88,0.373888154387841,1.693079524289351,16,0,30,14,0,13284,12074.277
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1079,ACT,Activewear,Activewear,,,,,,,,,,4570,8.4275,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,268,Terra Legging,Bengaluru · Indiranagar,1767,Bengaluru Cut & Sew,0.91,0.08671028666845525,2.156171307805926,20,0,30,10,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1080,BAS,Basics,Basics,,,,,,,,,,2950,7.9899,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,269,Vane Oxford Shirt,Bengaluru · Indiranagar,1283,Surat Textile Mills,0.73,0.04884635464280715,0.64455648973817,7,0,12,5,0,50459,14752.2
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1081,OUT,Outerwear,Outerwear,,,,,,,,,,4990,8.5154,0,0,1,7,0,0,0,,,,,0.42,-1.6,1.35,0.42,,Outdoor,Jacket,,270,Ridge Trench,Bengaluru · Indiranagar,2311,Tirupur Knits,0.94,0.9287739378302152,0.5369263643748127,12,0,15,3,0,5810,11186.631
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1082,DEN,Denim,Denim,,,,,,,,,,730,6.5944,0,0,1,7,0,0,0,,,,,0.3,-1.9,1.05,0.3,,Trousers Denim,Trousers,,271,Halcyon Denim Jacket,Bengaluru · Indiranagar,292,Ludhiana Woollens,0.81,0.5100741527779509,1.192133984260727,7,0,21,14,0,3100,15167.76
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1083,KNT,Knitwear,Knitwear,,,,,,,,,,7550,8.9294,0,0,1,7,0,0,0,,,,,0.38,-1.7,1.28,0.38,,Knitwear,Sweater,,272,Marlow Cardigan,Bengaluru · Indiranagar,3052,Noida Apparel Park,0.88,0.0007357902348707216,1.946573286224157,39,0,66,27,0,7462,11410.411
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1084,DRS,Dresses,Dresses,,,,,,,,,,5790,8.6641,0,0,1,7,0,0,0,,,,,0.46,-2.4,0.88,0.46,,Dresses Ladies,Dress,,273,Vesper Wrap Dress,Bengaluru · Indiranagar,2773,Bengaluru Cut & Sew,0.91,0.0005611510406343915,2.297405374085065,4,0,24,20,0,13648,11257.66
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1085,FTW,Footwear,Footwear,,,,,,,,,,7480,8.9201,0,0,1,7,0,0,0,,,,,0.28,-1.5,1.02,0.28,,Shoes,Sneakers,,274,Cadence Loafer,Bengaluru · Indiranagar,3572,Surat Textile Mills,0.73,0.03855127980870929,1.759503437811509,8,0,36,28,0,5336,15464.555
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1086,ACC,Accessories,Accessories,,,,,,,,,,720,6.5806,0,0,1,7,0,0,0,,,,,0.5,-2.6,0.95,0.5,,Accessories,Socks,,275,Orbit Leather Belt,Bengaluru · Indiranagar,329,Tirupur Knits,0.94,0.2184562591442348,1.241997508180793,8,0,29,21,0,13284,12125.441
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1087,ACT,Activewear,Activewear,,,,,,,,,,6900,8.8394,0,0,1,7,0,0,0,,,,,0.35,-2.1,0.9,0.35,,Swimwear,Swimwear bottom,,276,Linden Training Tee,Bengaluru · Indiranagar,3442,Ludhiana Woollens,0.81,0.7639314784653447,1.379480650788173,6,0,25,19,0,6443,13265.386
styleverse,styleverse,2026-08-10,2026,32,ST03,Trend,SV1088,BAS,Basics,Basics,,,,,,,,,,7050,8.8609,0,0,1,7,0,0,0,,,,,0.2,-1.2,0.82,0.2,,Jersey Fancy,Trousers,,277,Sable Pocket Tee,Bengaluru · Indiranagar,3201,Noida Apparel Park,0.88,0.01622694992155091,0.8353109819232486,2,0,10,8,0,50459,14752.2
